customer_id,date_of_birth,borough,neighborhood,zip_code,name
2764,01-01-2000,BRONX,HUNTS POINT AND MOTT HAVEN,10455,"Krämer, David"
2768,null,MANHATTAN,CENTRAL HARLEM,10037,"Neumann, Charlotte"
2780,19-05-2008,MANHATTAN,CENTRAL HARLEM,10026,"Pohl, Finn"
2781,01-01-2000,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10033,"Walter, Nils"
2797,18-02-1999,QUEENS,NORTHWEST QUEENS,11101,"Beck, Johanna"
2804,01-01-2000,MANHATTAN,UPPER WEST SIDE,10024,"Schneider, Melina"
2809,13-10-2001,QUEENS,ROCKAWAYS,11693,"Walter, Hannes"
2812,null,QUEENS,NORTHEAST QUEENS,11363,"Kuhnert, Jonas"
2815,01-09-2003,MANHATTAN,EAST HARLEM,10029,"Sommer, Melina"
2818,12-11-2010,QUEENS,SOUTHWEST QUEENS,11417,"Hartmann, Dennis"
2826,01-01-2000,STATEN ISLAND,PORT RICHMOND,10302,"Brandt, Leni"
2837,null,QUEENS,NORTH QUEENS,11356,"Jung, Pauline"
2842,01-01-2000,QUEENS,SOUTHWEST QUEENS,11416,"Engel, Florian"
2845,01-05-2008,QUEENS,NORTHEAST QUEENS,11362,"Vogel, Elias"
2847,null,MANHATTAN,EAST HARLEM,10035,"Krüger, Marlene"
2866,null,MANHATTAN,CHELSEA AND CLINTON,10020,"Schröter, Jonathan"
2869,17-12-1991,BROOKLYN,NORTHWEST BROOKLYN,11205,"Stark, Vincent"
2879,12-11-2010,BROOKLYN,SUNSET PARK,11220,"Neumann, Adrian"
2896,20-02-2000,BRONX,HUNTS POINT AND MOTT HAVEN,10474,"Lorenz, Philipp"
2911,01-01-2000,MANHATTAN,GREENWICH VILLAGE AND SOHO,10012,"Engel, Alexander"
2915,01-01-2000,BROOKLYN,CANARSIE AND FLATLANDS,11234,"Schmidt, Peer"
2924,29-10-1998,QUEENS,SOUTHEAST QUEENS,11422,"Arnold, Lisa"
2941,16-05-2005,BROOKLYN,CENTRAL BROOKLYN,11216,"Huber, Luisa"
2942,16-05-2006,BROOKLYN,BOROUGH PARK,11230,"Schilling, Florian"
2944,19-01-2003,MANHATTAN,CENTRAL HARLEM,10026,"Kopp, Lara"
2948,12-11-2010,BROOKLYN,CENTRAL BROOKLYN,11233,"Hahn, Tobias"
2951,01-01-2000,BRONX,SOUTHEAST BRONX,10461,"Scholz, Luisa"
2956,02-06-1998,BROOKLYN,BUSHWICK AND WILLIAMSBURG,11206,"Fuchs, Theo"
2957,13-09-1992,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10032,"Heinrichs, Sarah"
2964,null,QUEENS,ROCKAWAYS,11693,"Arnold, Jonathan"
2968,09-07-1991,MANHATTAN,LOWER EAST SIDE,10002,"Jäger, David"
2975,01-01-2000,MANHATTAN,LOWER MANHATTAN,10006,"Schröter, Clara"
2992,null,BROOKLYN,NORTHWEST BROOKLYN,11215,"Kühn, Erik"
3002,null,MANHATTAN,UPPER WEST SIDE,10025,"Simon, Maxim"
3015,01-01-2000,MANHATTAN,LOWER EAST SIDE,10003,"Vogel, Oskar"
3023,26-11-2005,QUEENS,WEST QUEENS,11377,"Schröder, Elisa"
3038,null,BROOKLYN,SOUTHWEST BROOKLYN,11214,"Weber, Nils"
3045,25-01-2003,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10040,"Hofmann, Maximilian"
3046,null,QUEENS,JAMAICA,11423,"Engel, Johanna"
3049,18-10-1998,QUEENS,NORTHWEST QUEENS,11103,"Günther, Niklas"
3053,10-10-2000,QUEENS,WEST QUEENS,11378,"Groß, Felix"
3054,01-01-1999,QUEENS,SOUTHEAST QUEENS,11411,"Brandt, Johanna"
3064,01-01-2000,MANHATTAN,CHELSEA AND CLINTON,10001,"Müller, Emma"
3071,03-07-2008,BRONX,HUNTS POINT AND MOTT HAVEN,10454,"Huber, Johannes"
3085,01-01-1995,BROOKLYN,NORTHWEST BROOKLYN,11215,"Schröder, Lisa"
3088,null,STATEN ISLAND,SOUTH SHORE,10309,"Seidel, Hanna"
3092,16-05-2005,BROOKLYN,SOUTHERN BROOKLYN,11235,"Lorenz, Simon"
3094,29-12-1999,QUEENS,SOUTHWEST QUEENS,11419,"Jung, Dominik"
3095,null,QUEENS,WEST QUEENS,11368,"Barth, Helene"
3097,01-01-2000,QUEENS,ROCKAWAYS,11692,"Günther, Levi"
3104,null,QUEENS,NORTHWEST QUEENS,11105,"Braun, Mats"
3106,01-01-2000,BROOKLYN,NORTHWEST BROOKLYN,11217,"Kühn, Melina"
3109,null,MANHATTAN,UPPER EAST SIDE,10028,"Freitag, Henry"
3110,01-01-2000,QUEENS,SOUTHEAST QUEENS,11004,"Arnold, Johannes"
3125,01-01-2000,QUEENS,WEST QUEENS,11368,"Busch, Paula"
3146,04-03-1984,QUEENS,ROCKAWAYS,11691,"Böhm, Lea"
3152,03-12-2014,BROOKLYN,BOROUGH PARK,11218,"Peters, Ruben"
3158,12-11-2014,BROOKLYN,NORTHWEST BROOKLYN,11231,"Weber, Florian"
3173,null,QUEENS,NORTH QUEENS,11359,"Schuster, Levi"
3175,17-01-2007,MANHATTAN,UPPER WEST SIDE,10024,"Schuster, Clara"
3181,null,BRONX,CENTRAL BRONX,10453,"Berger, Jan"
3189,09-04-2003,BRONX,NORTHEAST BRONX,10469,"Schmidt, Ella"
3192,01-01-2000,MANHATTAN,GREENWICH VILLAGE AND SOHO,10012,"Krämer, Mats"
3198,12-11-2010,QUEENS,WEST QUEENS,11369,"Bauer, Emma"
3202,05-06-1961,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10032,"Graf, Lina"
3203,18-07-2001,QUEENS,SOUTHWEST QUEENS,11421,"Voelker, Simon"
3207,null,QUEENS,NORTH QUEENS,11356,"Hartmann, Nele"
3220,null,QUEENS,WEST QUEENS,11378,"Otto, Felix"
3227,null,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10040,"Scholz, Lisa"
3229,01-01-2000,BRONX,NORTHEAST BRONX,10470,"Reuter, Marlene"
3231,null,BROOKLYN,FLATBUSH,11203,"Stephan, Nico"
3237,01-01-2000,BROOKLYN,BOROUGH PARK,11204,"Peters, Paula"
3250,01-01-2000,BROOKLYN,SOUTHERN BROOKLYN,11224,"Voelker, Melina"
3251,01-01-2000,QUEENS,WEST QUEENS,11368,"Böhm, Mathilda"
3255,12-08-1991,QUEENS,WEST CENTRAL QUEENS,11375,"Freitag, Antonia"
3260,01-01-2000,BROOKLYN,CANARSIE AND FLATLANDS,11236,"Busch, Fabian"
3264,01-01-2000,MANHATTAN,UPPER EAST SIDE,10065,"Scholz, Luis"
3273,01-01-2000,BRONX,HUNTS POINT AND MOTT HAVEN,10459,"Paul, Maxim"
3275,12-11-2010,BROOKLYN,CENTRAL BROOKLYN,11216,"Schäfer, Linus"
3284,04-05-2014,QUEENS,SOUTHEAST QUEENS,11427,"Braun, Leni"
3290,01-01-2000,BROOKLYN,FLATBUSH,11203,"Meyer, Henry"
3291,11-06-2009,QUEENS,NORTHWEST QUEENS,11104,"Lehmann, Fabian"
3292,14-08-1997,BRONX,HUNTS POINT AND MOTT HAVEN,10459,"Lehmann, Anton"
3298,null,QUEENS,NORTHEAST QUEENS,11361,"Wolf, Paul"
3301,null,BRONX,KINGSBRIDGE AND RIVERDALE,10471,"Linke, Lennard"
3304,08-03-2012,BROOKLYN,BOROUGH PARK,11230,"Weber, Paula"
3308,26-07-2016,BROOKLYN,GREENPOINT,11222,"Martens, Anna"
3325,null,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10031,"Schröder, Collin"
3328,null,BROOKLYN,CENTRAL BROOKLYN,11212,"Klein, Aaron"
3329,01-05-2002,BROOKLYN,SOUTHERN BROOKLYN,11223,"Busch, Jonas"
3349,null,MANHATTAN,LOWER MANHATTAN,10007,"Schreiber, Henry"
3354,12-08-2002,QUEENS,SOUTHEAST QUEENS,11427,"Schmid, Mathilda"
3359,12-11-2000,MANHATTAN,GREENWICH VILLAGE AND SOHO,10013,"Peters, Victoria"
3364,01-01-2000,MANHATTAN,UPPER WEST SIDE,10025,"Neumann, Mila"
3377,11-04-1988,QUEENS,NORTHEAST QUEENS,11361,"Walter, Theo"
3380,01-01-2000,MANHATTAN,LOWER MANHATTAN,10004,"Voelker, Ole"
3382,null,MANHATTAN,CHELSEA AND CLINTON,10018,"Krüger, Maxim"
3392,null,MANHATTAN,CENTRAL HARLEM,10039,"Förster, Sofia"
3393,01-01-2000,QUEENS,WEST CENTRAL QUEENS,11374,"Schuster, Niklas"
3397,29-01-2012,QUEENS,NORTHWEST QUEENS,11104,"Kühn, Timo"
3415,01-01-2000,BROOKLYN,BOROUGH PARK,11219,"Scholten, Peer"
3424,10-05-2008,BROOKLYN,SOUTHWEST BROOKLYN,11214,"Kuhn, Luna"
3427,10-06-2003,QUEENS,WEST QUEENS,11370,"Lehmann, Dominik"
3431,08-12-1976,BRONX,BRONX PARK AND FORDHAM,10468,"Albrecht, Theo"
3438,01-01-2000,BROOKLYN,FLATBUSH,11226,"Busch, Mats"
3442,25-07-2016,BRONX,HIGH BRIDGE AND MORRISANIA,10452,"Stark, Emil"
3445,01-01-2000,BROOKLYN,FLATBUSH,11210,"Kuhn, Vincent"
3463,31-01-2011,BROOKLYN,SOUTHWEST BROOKLYN,11214,"Fischer, Dennis"
3471,04-03-2000,BROOKLYN,FLATBUSH,11203,"Barth, Pauline"
3472,01-01-2000,MANHATTAN,UPPER WEST SIDE,10023,"Ziegler, Nils"
3474,24-02-1997,BROOKLYN,CANARSIE AND FLATLANDS,11239,"Heinrich, Jule"
3478,01-01-2000,BROOKLYN,EAST NEW YORK AND NEW LOTS,11208,"Stephan, Mats"
3479,06-07-2004,BROOKLYN,GREENPOINT,11211,"Schäfer, Philipp"
3482,25-06-1995,STATEN ISLAND,STAPLETON AND ST. GEORGE,10305,"Pohl, Malte"
3485,null,BROOKLYN,SOUTHERN BROOKLYN,11223,"Dietrich, Moritz"
3490,null,MANHATTAN,LOWER MANHATTAN,10007,"Schuster, Tom"
3504,null,QUEENS,SOUTHEAST QUEENS,11426,"Schuster, David"
3508,16-05-2005,MANHATTAN,LOWER EAST SIDE,10002,"Engel, Theo"
3510,01-04-1996,QUEENS,JAMAICA,11432,"Peters, Theo"
3511,16-05-2005,QUEENS,WEST CENTRAL QUEENS,11385,"Groß, Noah"
3513,10-02-2004,MANHATTAN,GREENWICH VILLAGE AND SOHO,10014,"Günther, Johanna"
3518,04-10-1997,BROOKLYN,SOUTHERN BROOKLYN,11229,"Klein, Mia"
3519,12-11-2010,QUEENS,WEST CENTRAL QUEENS,11379,"Keller, Elias"
3532,24-06-2012,BRONX,KINGSBRIDGE AND RIVERDALE,10463,"Fischer, Nils"
3536,12-11-2010,QUEENS,WEST QUEENS,11372,"Kaiser, Philipp"
3542,26-11-2010,QUEENS,ROCKAWAYS,11691,"Lang, Philipp"
3547,01-01-2000,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10032,"Hartmann, Moritz"
3569,01-01-2000,QUEENS,ROCKAWAYS,11695,"Schulz, Tim"
3577,16-05-2006,QUEENS,WEST QUEENS,11377,"Wagner, Julius"
3587,01-01-2000,MANHATTAN,LOWER MANHATTAN,10007,"Schulz, Melina"
3588,01-01-2000,BROOKLYN,SOUTHERN BROOKLYN,11229,"Keller, Anna"
3590,01-01-2000,QUEENS,NORTH QUEENS,11357,"Berger, Melina"
3592,20-04-1985,BROOKLYN,SOUTHWEST BROOKLYN,11209,"Lehmann, Nils"
3602,01-01-2000,QUEENS,SOUTHWEST QUEENS,11417,"Richter, Noah"
3605,13-10-2009,QUEENS,NORTHWEST QUEENS,11102,"Otto, Ruben"
3609,null,MANHATTAN,CHELSEA AND CLINTON,10018,"Paul, Mats"
3615,01-01-1999,QUEENS,ROCKAWAYS,11692,"Paul, Fabian"
3616,01-01-2000,QUEENS,SOUTHEAST QUEENS,11411,"Engel, Maxim"
3617,01-01-2000,QUEENS,SOUTHEAST QUEENS,11427,"Heinrichs, Henry"
3618,01-01-2000,BROOKLYN,CANARSIE AND FLATLANDS,11234,"Kuhn, Fabian"
3630,01-01-2000,BRONX,HUNTS POINT AND MOTT HAVEN,10455,"Frank, Julian"
3640,01-01-1999,QUEENS,CENTRAL QUEENS,11367,"Paul, Nora"
3665,null,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10033,"Wolf, Emilia"
3667,01-01-2000,BRONX,HIGH BRIDGE AND MORRISANIA,10456,"Keller, Elisa"
3669,01-01-2000,QUEENS,JAMAICA,11434,"Werner, Timo"
3681,15-06-2009,BROOKLYN,CENTRAL BROOKLYN,11213,"Engel, Melina"
3690,25-11-1990,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10010,"Schröter, Levi"
3694,01-01-1999,BROOKLYN,BUSHWICK AND WILLIAMSBURG,11206,"Jung, Johannes"
3697,01-05-2008,STATEN ISLAND,SOUTH SHORE,10306,"Pohl, Elisa"
3699,23-02-1993,QUEENS,SOUTHEAST QUEENS,11413,"Kaiser, Lisa"
3702,12-11-2010,QUEENS,WEST QUEENS,11372,"Hoffmann, Timo"
3703,01-01-2000,QUEENS,NORTH QUEENS,11359,"Graf, Clara"
3713,01-01-2000,QUEENS,WEST QUEENS,11368,"Horn, Simon"
3714,null,QUEENS,SOUTHWEST QUEENS,11419,"Scholten, Felix"
3716,null,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10032,"Hahn, Emilia"
3717,null,BRONX,BRONX PARK AND FORDHAM,10468,"Sauer, Jakob"
3718,12-11-2005,QUEENS,NORTHEAST QUEENS,11362,"Michel, Moritz"
3719,null,QUEENS,SOUTHEAST QUEENS,11426,"Horn, Anna"
3722,01-01-2000,BRONX,BRONX PARK AND FORDHAM,10467,"Hoffmann, Oskar"
3729,01-01-2000,MANHATTAN,CENTRAL HARLEM,10037,"Bauer, Hanna"
3730,03-02-1994,BROOKLYN,FLATBUSH,11203,"Zimmermann, Philipp"
3734,01-01-1999,QUEENS,NORTHWEST QUEENS,11106,"Roth, Samuel"
3740,null,QUEENS,JAMAICA,11433,"Paul, Vincent"
3744,12-11-2000,STATEN ISLAND,SOUTH SHORE,10306,"Adam, Henry"
3749,03-02-1982,QUEENS,WEST QUEENS,11373,"Maier, Luna"
3755,null,MANHATTAN,LOWER MANHATTAN,10004,"Schmitt, Luisa"
3760,01-01-2000,MANHATTAN,LOWER EAST SIDE,10009,"Stephan, Jakob"
3769,01-01-2000,STATEN ISLAND,MID-ISLAND,10314,"Kaiser, Ole"
3770,28-12-2006,BRONX,CENTRAL BRONX,10460,"Reuter, Niklas"
3779,01-01-2000,STATEN ISLAND,SOUTH SHORE,10309,"Busch, Peer"
3784,null,QUEENS,WEST QUEENS,11370,"Klein, Fabian"
3787,null,QUEENS,SOUTHEAST QUEENS,11422,"Roth, Simon"
3788,11-08-2002,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10016,"Lehmann, Finn"
3793,01-01-2000,BROOKLYN,NORTHWEST BROOKLYN,11205,"Koch, Charlotte"
3798,01-01-2000,QUEENS,NORTHEAST QUEENS,11361,"Paul, Nils"
3799,null,BRONX,HUNTS POINT AND MOTT HAVEN,10459,"Lang, Jonas"
3802,08-02-2010,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10032,"Stark, Luca"
3933,null,BROOKLYN,FLATBUSH,11203,"Heinrich, Henry"
3934,24-12-2001,BRONX,HUNTS POINT AND MOTT HAVEN,10474,"Schmitt, Elias"
3936,null,QUEENS,WEST CENTRAL QUEENS,11385,"Sommer, Leon"
3939,01-01-2000,BROOKLYN,SOUTHWEST BROOKLYN,11214,"Weiß, Leni"
3941,23-02-2000,BROOKLYN,FLATBUSH,11225,"Pohl, Peer"
3949,null,QUEENS,SOUTHWEST QUEENS,11417,"Keller, Alina"
3956,01-01-2000,QUEENS,SOUTHWEST QUEENS,11420,"Beck, Katharina"
3961,01-01-2000,QUEENS,NORTHEAST QUEENS,11362,"Werner, Sarah"
3990,null,QUEENS,SOUTHWEST QUEENS,11417,"Wirth, Jonas"
3992,01-01-2000,QUEENS,SOUTHEAST QUEENS,11413,"Adam, Collin"
4000,16-05-2005,BRONX,BRONX PARK AND FORDHAM,10468,"Frank, Felix"
4003,01-01-2000,BROOKLYN,EAST NEW YORK AND NEW LOTS,11207,"Müller, Sarah"
4010,13-03-2012,MANHATTAN,UPPER EAST SIDE,10028,"Zimmermann, Levi"
4013,null,BROOKLYN,SOUTHERN BROOKLYN,11224,"Hofmann, Jonas"
4043,15-02-2006,QUEENS,WEST QUEENS,11373,"Schreiber, Timo"
4044,null,BROOKLYN,SOUTHWEST BROOKLYN,11228,"Neumann, Maximilian"
4045,12-11-2010,QUEENS,WEST QUEENS,11373,"Wagner, Malte"
4050,null,BROOKLYN,CENTRAL BROOKLYN,11213,"Beck, Laurin"
4051,null,QUEENS,JAMAICA,11412,"Dietrich, Melina"
4059,19-05-2005,QUEENS,ROCKAWAYS,11693,"Weiß, Erik"
4061,16-12-2010,STATEN ISLAND,SOUTH SHORE,10307,"Schreiber, Moritz"
4074,null,BROOKLYN,NORTHWEST BROOKLYN,11215,"Jung, Lotta"
4082,null,STATEN ISLAND,PORT RICHMOND,10303,"Huber, Dominik"
4083,14-05-2008,BRONX,BRONX PARK AND FORDHAM,10458,"Weiß, Anna"
4095,null,BROOKLYN,CENTRAL BROOKLYN,11212,"Arnold, Lina"
4096,01-01-2000,BRONX,HIGH BRIDGE AND MORRISANIA,10456,"Langer, Victoria"
4098,12-11-2010,QUEENS,NORTH QUEENS,11359,"Jung, Nils"
4101,01-01-2000,QUEENS,JAMAICA,11433,"Kuhn, Sebastian"
4102,01-01-2000,QUEENS,JAMAICA,11435,"Reuter, Mia"
4111,null,BROOKLYN,BOROUGH PARK,11230,"Weber, Helene"
4118,02-04-2014,BROOKLYN,FLATBUSH,11225,"Beck, Fabian"
4119,01-01-2000,MANHATTAN,UPPER EAST SIDE,10065,"Schmitt, David"
4120,06-05-2003,MANHATTAN,UPPER EAST SIDE,10075,"Kuhn, Theo"
4124,12-11-2010,QUEENS,JAMAICA,11435,"Zimmermann, Nico"
4128,null,MANHATTAN,CHELSEA AND CLINTON,10036,"Wirth, Kilian"
4132,null,BRONX,CENTRAL BRONX,10460,"Busch, Victoria"
4136,01-01-1999,QUEENS,NORTHWEST QUEENS,11101,"Seidel, Emil"
4154,01-01-2000,MANHATTAN,UPPER EAST SIDE,10128,"Hahn, Peer"
4155,01-01-2000,BRONX,HUNTS POINT AND MOTT HAVEN,10454,"Freitag, Florian"
4159,16-05-2009,MANHATTAN,CENTRAL HARLEM,10027,"Adam, Levi"
4165,01-01-2000,MANHATTAN,EAST HARLEM,10029,"Freitag, Alexander"
4166,02-04-2014,QUEENS,NORTH QUEENS,11355,"Lang, Marlene"
4171,25-07-1985,QUEENS,SOUTHEAST QUEENS,11427,"Bauer, Ole"
4181,01-01-2000,BRONX,SOUTHEAST BRONX,10461,"Jäger, Simon"
4182,01-01-2000,BROOKLYN,NORTHWEST BROOKLYN,11215,"Dietrich, Alina"
4197,null,QUEENS,NORTH QUEENS,11354,"Koch, Aaron"
4199,12-02-2008,BRONX,SOUTHEAST BRONX,10462,"Braun, Johanna"
4201,16-03-2009,BRONX,NORTHEAST BRONX,10469,"Jung, Collin"
4204,01-01-2000,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10017,"Kuhnert, Carlotta"
4206,01-01-2000,MANHATTAN,GREENWICH VILLAGE AND SOHO,10014,"Wagner, Johanna"
4207,null,BROOKLYN,SOUTHWEST BROOKLYN,11209,"Graf, Ella"
4209,02-10-2005,QUEENS,WEST QUEENS,11372,"Barth, Samuel"
4213,01-01-2000,MANHATTAN,EAST HARLEM,10029,"Linke, Vincent"
4215,null,QUEENS,WEST QUEENS,11370,"Ludwig, Ruben"
4226,01-01-2000,MANHATTAN,UPPER EAST SIDE,10075,"Becker, Noah"
4241,01-03-2004,BRONX,CENTRAL BRONX,10460,"Vogel, Collin"
4250,01-01-2000,STATEN ISLAND,SOUTH SHORE,10307,"Vogel, Pascal"
4252,01-01-2000,BROOKLYN,SOUTHWEST BROOKLYN,11209,"Köhler, Sofia"
4254,01-01-2000,MANHATTAN,CHELSEA AND CLINTON,10020,"Köhler, Pascal"
4259,23-03-2008,QUEENS,WEST QUEENS,11373,"Richter, Henry"
4262,01-01-2000,STATEN ISLAND,STAPLETON AND ST. GEORGE,10304,"Scholz, Anton"
4264,01-01-2000,BRONX,BRONX PARK AND FORDHAM,10458,"Hoffmann, Greta"
4267,null,BRONX,SOUTHEAST BRONX,10461,"Heinrichs, Collin"
4270,null,BROOKLYN,FLATBUSH,11203,"Langer, Ben"
4274,01-01-2000,BROOKLYN,CANARSIE AND FLATLANDS,11234,"Jung, Ole"
4281,01-01-2000,STATEN ISLAND,STAPLETON AND ST. GEORGE,10304,"Wagner, Elias"
4283,01-11-2011,MANHATTAN,CHELSEA AND CLINTON,10018,"Schmidt, Charlotte"
4285,null,BROOKLYN,CENTRAL BROOKLYN,11212,"Scholz, Jan"
4293,01-01-2000,MANHATTAN,CENTRAL HARLEM,10030,"Stark, Erik"
4295,12-11-2005,MANHATTAN,UPPER WEST SIDE,10025,"Scholz, Alexander"
4296,01-01-2000,QUEENS,WEST QUEENS,11378,"Krämer, Samuel"
4297,20-09-2008,BROOKLYN,FLATBUSH,11225,"Werner, Maxim"
4298,01-01-2005,MANHATTAN,CENTRAL HARLEM,10039,"Jung, Timo"
4301,01-01-2014,MANHATTAN,EAST HARLEM,10029,"Dietrich, David"
4305,12-11-2010,MANHATTAN,UPPER WEST SIDE,10023,"Winkler, Peer"
4317,01-01-2000,STATEN ISLAND,SOUTH SHORE,10307,"Neumann, Lisa"
4327,16-05-2009,MANHATTAN,LOWER MANHATTAN,10038,"Scholz, Simon"
4330,01-02-2000,BRONX,SOUTHEAST BRONX,10465,"Neumann, Elisa"
4333,01-01-2000,MANHATTAN,CENTRAL HARLEM,10026,"Langer, Nico"
4334,12-11-2010,MANHATTAN,CHELSEA AND CLINTON,10019,"Adam, Johanna"
4335,03-04-1975,QUEENS,WEST QUEENS,11372,"Lehmann, Philipp"
4338,01-01-2000,MANHATTAN,CENTRAL HARLEM,10039,"Walter, Mia"
4343,01-01-2000,MANHATTAN,UPPER EAST SIDE,10075,"Seidel, Clara"
4345,01-01-1999,BRONX,BRONX PARK AND FORDHAM,10468,"Schneider, Julius"
4350,01-01-2000,STATEN ISLAND,STAPLETON AND ST. GEORGE,10304,"Schmitt, Marco"
4351,01-01-2000,QUEENS,JAMAICA,11423,"Kühn, Leni"
4357,13-02-2010,QUEENS,JAMAICA,11412,"Schwarz, Nico"
4362,15-06-2010,MANHATTAN,GREENWICH VILLAGE AND SOHO,10014,"Hofmann, Paul"
4365,01-01-2000,MANHATTAN,UPPER WEST SIDE,10023,"Peters, Lennard"
4370,12-11-2010,BRONX,BRONX PARK AND FORDHAM,10467,"Bauer, Charlotte"
4371,01-02-2014,BRONX,NORTHEAST BRONX,10466,"Klein, Emil"
4374,null,MANHATTAN,CHELSEA AND CLINTON,10036,"Keller, Niklas"
4378,null,BRONX,HUNTS POINT AND MOTT HAVEN,10455,"Müller, Nico"
4379,null,BROOKLYN,CENTRAL BROOKLYN,11238,"Koch, Marlene"
4380,19-06-2008,STATEN ISLAND,STAPLETON AND ST. GEORGE,10304,"Busch, Leni"
4386,01-01-1999,BRONX,SOUTHEAST BRONX,10473,"Albrecht, Hannes"
4388,null,QUEENS,JAMAICA,11432,"Klein, Johannes"
4392,01-01-2000,QUEENS,SOUTHEAST QUEENS,11005,"Hofmann, Marie"
4400,02-04-2005,QUEENS,WEST CENTRAL QUEENS,11375,"Wagner, Henry"
4404,01-01-2000,QUEENS,ROCKAWAYS,11692,"Möller, Nils"
4406,null,MANHATTAN,CHELSEA AND CLINTON,10001,"Ludwig, Carlotta"
4416,01-01-1999,QUEENS,ROCKAWAYS,11693,"Lehmann, Mia"
4418,null,MANHATTAN,CENTRAL HARLEM,10026,"Engel, Nils"
4420,30-06-2014,BRONX,NORTHEAST BRONX,10466,"Meyer, Marlene"
4421,01-01-2000,BROOKLYN,SOUTHWEST BROOKLYN,11228,"Voigt, Pauline"
4425,null,BROOKLYN,EAST NEW YORK AND NEW LOTS,11208,"Reuter, Maximilian"
4439,01-01-2000,QUEENS,SOUTHEAST QUEENS,11413,"Barth, Jonas"
4441,01-01-2000,QUEENS,SOUTHEAST QUEENS,11422,"Heinrich, Anton"
4445,02-02-2000,MANHATTAN,CENTRAL HARLEM,10027,"Lorenz, Levi"
4449,null,QUEENS,SOUTHEAST QUEENS,11428,"Fischer, Carlotta"
4461,01-01-2000,BROOKLYN,EAST NEW YORK AND NEW LOTS,11207,"Adam, Simon"
4464,01-09-2004,QUEENS,SOUTHWEST QUEENS,11415,"Freitag, Linus"
4477,27-12-2011,QUEENS,ROCKAWAYS,11694,"Schmid, Greta"
4481,01-01-2000,QUEENS,WEST QUEENS,11368,"Maier, Tobias"
4482,16-06-2002,QUEENS,SOUTHWEST QUEENS,11420,"Baumann, Hannes"
4483,12-01-2013,MANHATTAN,UPPER WEST SIDE,10024,"Wolf, Lotta"
4487,null,QUEENS,NORTH QUEENS,11357,"Scholten, Alexander"
4494,01-01-2000,STATEN ISLAND,STAPLETON AND ST. GEORGE,10304,"Michel, Lennard"
4500,19-02-2001,MANHATTAN,UPPER WEST SIDE,10024,"Becker, Adrian"
4501,01-01-2000,STATEN ISLAND,SOUTH SHORE,10307,"Hofmann, Helene"
4505,12-11-2000,BROOKLYN,BUSHWICK AND WILLIAMSBURG,11221,"Beck, Alina"
4511,12-11-2010,BROOKLYN,NORTHWEST BROOKLYN,11205,"Wolf, Jan"
4513,01-01-2000,QUEENS,WEST CENTRAL QUEENS,11375,"Lange, Noah"
4514,null,STATEN ISLAND,SOUTH SHORE,10309,"Schreiber, Hannes"
4518,null,MANHATTAN,GREENWICH VILLAGE AND SOHO,10014,"Freitag, Hanna"
4522,null,MANHATTAN,LOWER EAST SIDE,10002,"Heinrichs, Noah"
4524,12-11-2010,BRONX,HIGH BRIDGE AND MORRISANIA,10452,"Kühn, Elias"
4525,null,BRONX,SOUTHEAST BRONX,10473,"Kuhn, Emil"
4533,04-08-2008,STATEN ISLAND,PORT RICHMOND,10303,"Kaiser, Johannes"
4539,12-01-2010,QUEENS,SOUTHWEST QUEENS,11417,"Krämer, Kilian"
4541,null,BROOKLYN,CENTRAL BROOKLYN,11212,"Fuchs, Ben"
4542,01-01-2000,QUEENS,WEST QUEENS,11373,"Engel, Moritz"
4550,null,BRONX,NORTHEAST BRONX,10475,"Linke, Lea"
4552,01-01-2000,QUEENS,WEST QUEENS,11369,"Becker, Collin"
4556,null,QUEENS,ROCKAWAYS,11694,"Winkler, Emil"
4560,22-05-1983,QUEENS,SOUTHEAST QUEENS,11428,"Richter, Melina"
4562,01-01-2000,BROOKLYN,CENTRAL BROOKLYN,11233,"Schütz, Leni"
4564,null,STATEN ISLAND,STAPLETON AND ST. GEORGE,10301,"Peters, Timo"
4568,null,MANHATTAN,CENTRAL HARLEM,10026,"Groß, Lennard"
4569,null,BROOKLYN,BUSHWICK AND WILLIAMSBURG,11206,"Zimmermann, Simon"
4574,02-04-1996,BROOKLYN,CANARSIE AND FLATLANDS,11239,"Adam, Emilia"
4580,01-01-2000,MANHATTAN,CENTRAL HARLEM,10027,"Stark, Theo"
4583,null,MANHATTAN,EAST HARLEM,10029,"Arnold, Carlotta"
4584,18-02-1999,QUEENS,CENTRAL QUEENS,11366,"Schröter, Luisa"
4590,01-01-2000,QUEENS,SOUTHEAST QUEENS,11428,"Dietrich, Erik"
